Marital_status,Course,Nacionality,Admission_grade,Gender,Age_at_enrollment,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Status
Single,Informatics Engineering,Portuguese,133.1,Male,18,0,5,8,4,12.5,0,0,5,7,3,14.666666666666666,1,Enrolled
Single,Agronomy,Portuguese,150.0,Male,35,16,18,22,18,11.666666666666666,0,12,13,13,12,11.5,1,Graduate
Single,Management (evening attendance),Portuguese,118.5,Male,23,0,5,6,4,13.0,0,0,5,5,5,13.0,0,Graduate
Single,Nursing,Portuguese,131.1,Male,19,0,7,8,7,12.12142857142857,0,0,9,12,8,11.50625,0,Graduate
Single,Veterinary Nursing,Portuguese,150.3,Male,21,7,11,15,9,14.22222222222222,0,4,9,15,7,13.75,0,Graduate
Single,Advertising and Marketing Management,Portuguese,120.5,Male,19,0,6,17,4,12.5,0,0,6,8,4,13.25,0,Enrolled
Single,Informatics Engineering,Portuguese,105.6,Male,20,0,5,7,5,12.166666666666666,0,0,5,7,5,15.285714285714286,0,Graduate
Single,Advertising and Marketing Management,Portuguese,125.3,Male,30,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Divorced,Tourism,Portuguese,131.0,Male,44,0,6,6,6,12.666666666666666,0,0,6,6,6,11.5,0,Graduate
Single,Nursing,Portuguese,127.0,Male,19,0,8,8,7,13.614285714285714,0,0,8,8,7,13.614285714285714,0,Graduate
Single,Equinculture,Portuguese,150.0,Male,22,11,18,32,12,12.857142857142858,1,8,12,15,10,14.3,0,Graduate
Single,Equinculture,Portuguese,149.2,Male,18,0,5,7,4,14.0,0,0,5,5,5,14.2,0,Graduate
Single,Advertising and Marketing Management,Portuguese,121.5,Male,21,0,6,8,4,14.75,0,0,6,6,5,11.8,0,Graduate
Single,Veterinary Nursing,Portuguese,137.3,Male,18,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,119.6,Male,18,0,6,8,6,13.625,0,0,6,7,6,14.285714285714286,0,Graduate
Single,Animation and Multimedia Design,Portuguese,141.5,Male,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Single,Agronomy,Portuguese,150.0,Male,21,0,6,12,4,11.8,0,0,6,11,4,11.875,0,Dropout
Single,Agronomy,Portuguese,110.0,Male,31,0,6,8,6,15.125,0,0,6,10,6,14.6,0,Graduate
Single,Tourism,Portuguese,110.2,Male,21,0,6,10,4,11.5,0,0,6,10,2,10.5,0,Dropout
Single,Informatics Engineering,Portuguese,110.3,Male,24,0,5,12,1,10.0,0,0,5,11,1,11.0,0,Enrolled
Single,Journalism and Communication,Portuguese,120.0,Male,27,0,4,8,0,0.0,0,0,5,10,0,0.0,0,Dropout
Single,Management,Portuguese,114.2,Male,20,0,5,9,3,10.333333333333334,0,0,5,6,5,12.8,0,Graduate
Single,Informatics Engineering,Portuguese,140.0,Male,22,0,5,9,0,0.0,0,0,5,6,2,11.666666666666666,0,Enrolled
Single,Agronomy,Portuguese,132.8,Male,19,0,6,9,4,12.0,2,0,6,10,4,12.5,0,Enrolled
Single,Journalism and Communication,Portuguese,121.5,Male,19,0,6,6,6,13.833333333333334,0,0,6,6,6,14.5,0,Graduate
Single,Animation and Multimedia Design,Portuguese,127.2,Male,23,13,17,19,13,12.153846153846152,0,10,17,28,11,11.909090909090908,1,Enrolled
Single,Equinculture,Portuguese,128.2,Male,18,0,6,7,6,14.0,0,0,6,8,6,13.666666666666666,0,Graduate
Single,Journalism and Communication,Portuguese,133.4,Male,29,0,6,8,6,16.5,0,0,6,6,5,13.8,0,Enrolled
Single,Equinculture,Portuguese,120.0,Male,29,0,5,11,1,18.0,2,0,5,10,3,13.333333333333334,2,Dropout
Single,Agronomy,Portuguese,140.0,Male,20,0,6,11,6,11.285714285714286,0,0,6,12,5,11.77777777777778,0,Enrolled
Single,Animation and Multimedia Design,Portuguese,136.9,Male,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Single,Animation and Multimedia Design,Portuguese,117.0,Male,22,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled
Single,Advertising and Marketing Management,Portuguese,110.7,Male,20,0,6,10,5,14.0,0,0,6,10,6,12.0,0,Enrolled
Single,Equinculture,Portuguese,160.0,Male,24,0,5,13,4,13.75,1,0,5,9,3,12.0,0,Enrolled
Single,Advertising and Marketing Management,Portuguese,95.0,Male,21,0,6,9,4,13.25,0,0,6,6,5,11.0,0,Dropout
Single,Management,Portuguese,148.8,Male,25,0,5,7,4,14.25,0,0,5,7,4,14.75,0,Graduate
Single,Management,Portuguese,110.0,Male,32,0,5,9,0,0.0,1,0,5,5,0,0.0,0,Dropout
Single,Management (evening attendance),Portuguese,133.9,Male,26,8,12,12,8,11.25,0,3,8,8,3,11.333333333333334,0,Dropout
Single,Equinculture,Portuguese,125.7,Male,18,0,6,7,6,13.5,0,0,6,8,6,12.5,0,Graduate
Single,Tourism,Portuguese,116.6,Male,19,0,6,8,5,12.666666666666666,0,0,6,10,6,12.857142857142858,0,Graduate
Single,Communication Design,Portuguese,141.0,Male,19,0,6,6,6,15.166666666666666,0,0,6,6,6,12.333333333333334,0,Graduate
Single,Informatics Engineering,Portuguese,130.0,Male,27,4,6,6,6,13.166666666666666,0,2,5,7,5,15.142857142857142,0,Dropout
Single,Agronomy,Portuguese,130.0,Male,21,7,12,20,10,11.8,0,5,12,15,9,11.444444444444445,0,Enrolled
Single,Informatics Engineering,Portuguese,115.8,Male,20,0,5,10,4,11.5,0,0,5,11,0,0.0,0,Enrolled
Single,Communication Design,Portuguese,140.0,Male,21,0,6,6,6,14.5,0,0,6,8,6,11.333333333333334,0,Graduate
Single,Journalism and Communication,Portuguese,126.1,Male,22,0,6,10,5,13.4,0,0,6,12,3,10.666666666666666,0,Enrolled
Single,Animation and Multimedia Design,Portuguese,137.5,Male,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Single,Management,Portuguese,120.8,Male,18,0,5,8,4,10.8,0,0,5,10,2,12.5,0,Dropout
Single,Social Service,Portuguese,136.5,Male,28,0,5,6,0,0.0,0,0,5,5,0,0.0,0,Dropout
Married,Agronomy,Portuguese,122.0,Male,25,3,10,23,6,11.428571428571429,0,2,7,15,4,12.0,1,Dropout
Single,Agronomy,Portuguese,130.0,Male,25,8,14,24,8,12.5,2,6,13,23,10,11.6,0,Dropout
Single,Management,Portuguese,126.3,Male,18,0,5,11,2,13.5,0,0,5,11,3,12.333333333333334,0,Enrolled
Single,Tourism,Portuguese,98.0,Male,26,0,6,6,0,0.0,0,0,6,12,0,0.0,0,Dropout
Single,Management,Portuguese,121.0,Male,18,0,5,8,5,12.75,0,0,5,7,5,11.5,0,Graduate
Single,Journalism and Communication,Portuguese,124.2,Male,22,0,6,17,3,11.333333333333334,3,0,6,14,3,12.333333333333334,0,Enrolled
Single,Agronomy,Portuguese,130.0,Male,25,0,6,8,0,0.0,0,0,6,10,0,0.0,0,Dropout
Single,Journalism and Communication,Portuguese,136.1,Male,19,0,6,9,5,11.4,0,0,6,13,5,12.4,0,Enrolled
Single,Journalism and Communication,Portuguese,132.8,Male,19,0,6,7,6,14.428571428571429,0,0,6,7,6,14.571428571428571,0,Graduate
Single,Nursing,Portuguese,126.3,Male,19,0,7,9,7,12.492857142857144,0,0,8,10,8,11.7125,0,Graduate
Divorced,Social Service (evening attendance),Portuguese,111.5,Male,45,2,8,10,4,11.5,0,2,8,13,4,11.0,0,Dropout
Married,Management (evening attendance),Portuguese,118.2,Male,52,0,5,7,5,11.2,0,0,5,6,5,12.8,1,Graduate
Single,Management,Portuguese,115.6,Male,20,0,5,9,3,12.0,1,0,5,7,3,11.0,0,Dropout
Single,Nursing,Portuguese,117.8,Male,19,0,8,8,7,15.885714285714286,0,0,8,8,7,15.885714285714286,0,Graduate
Single,Nursing,Portuguese,127.0,Male,21,0,7,12,4,12.94,0,0,7,12,4,11.58,0,Dropout
Married,Social Service (evening attendance),Portuguese,140.0,Male,35,0,6,6,6,14.0,0,0,6,6,6,14.166666666666666,0,Graduate
Married,Animation and Multimedia Design,Portuguese,106.0,Male,36,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Divorced,Nursing,Portuguese,151.0,Male,47,0,7,7,0,0.0,7,0,8,8,0,0.0,8,Dropout
Single,Management (evening attendance),Portuguese,106.4,Male,22,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout
Married,Management (evening attendance),Portuguese,125.3,Male,41,0,5,8,4,11.25,0,0,5,8,3,11.0,1,Dropout
Single,Informatics Engineering,Portuguese,130.0,Male,26,0,5,5,0,0.0,0,0,5,6,0,0.0,0,Dropout
Married,Social Service (evening attendance),Portuguese,116.0,Female,51,0,6,13,4,11.25,0,0,6,12,0,0.0,1,Dropout
Married,Management (evening attendance),Portuguese,120.0,Female,43,0,5,11,3,10.666666666666666,0,1,5,10,4,12.5,0,Enrolled
Married,Social Service (evening attendance),Portuguese,100.0,Female,41,0,6,9,5,11.8,0,1,6,10,3,10.666666666666666,1,Graduate
Single,Management,Portuguese,118.5,Male,23,5,10,19,8,11.625,1,4,10,16,10,11.181818181818182,3,Graduate
Single,Social Service,Portuguese,118.9,Male,22,0,6,11,0,0.0,0,0,5,10,0,0.0,0,Dropout
Single,Communication Design,Portuguese,119.3,Male,25,0,6,8,4,10.25,0,0,6,6,4,11.25,0,Dropout
Single,Management (evening attendance),Portuguese,135.8,Male,25,14,15,16,15,10.8,0,13,14,14,14,11.357142857142858,0,Graduate
Single,Animation and Multimedia Design,Portuguese,130.0,Male,22,5,12,15,11,12.545454545454543,0,4,11,16,11,12.666666666666666,0,Graduate
Single,Agronomy,Spanish,129.8,Male,24,0,7,7,7,13.571428571428571,0,0,6,9,5,13.4,0,Enrolled
Single,Veterinary Nursing,Portuguese,150.0,Male,47,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Married,Management (evening attendance),Portuguese,111.9,Male,41,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Agronomy,Portuguese,150.1,Male,43,0,6,9,6,14.77777777777778,0,0,6,11,5,12.2,0,Graduate
Single,Agronomy,Portuguese,130.0,Male,29,0,3,4,0,0.0,0,0,4,8,0,0.0,0,Dropout
Single,Informatics Engineering,Portuguese,128.0,Male,30,0,2,2,0,0.0,0,0,2,2,0,0.0,0,Dropout
Single,Management,Portuguese,102.5,Male,26,0,4,4,0,0.0,0,0,5,0,0,0.0,0,Dropout
Single,Management (evening attendance),Portuguese,102.5,Male,27,0,5,10,0,0.0,0,0,5,5,0,0.0,0,Dropout
Married,Advertising and Marketing Management,Portuguese,110.0,Male,36,0,5,5,5,11.4,0,0,5,7,5,11.6,0,Graduate
Single,Agronomy,Portuguese,114.0,Male,29,3,9,13,6,11.666666666666666,0,2,7,10,6,10.857142857142858,0,Dropout
Single,Informatics Engineering,Portuguese,128.2,Male,35,6,10,12,7,11.285714285714286,0,2,8,8,5,13.0,0,Dropout
Single,Journalism and Communication,Portuguese,116.5,Male,18,0,6,12,4,11.5,0,0,6,10,5,12.6,0,Graduate
Single,Management (evening attendance),Portuguese,149.3,Male,24,0,5,5,5,16.0,0,0,5,5,5,16.0,0,Graduate
Single,Journalism and Communication,Portuguese,134.1,Male,18,0,6,6,6,12.5,0,0,6,7,6,12.666666666666666,0,Dropout
Single,Informatics Engineering,Portuguese,126.6,Male,18,0,5,7,4,12.0,0,0,5,10,3,13.0,3,Enrolled
Married,Veterinary Nursing,Portuguese,120.0,Male,21,0,5,11,0,0.0,2,0,5,11,3,11.666666666666666,1,Enrolled
Single,Informatics Engineering,Portuguese,133.5,Male,21,0,5,10,5,13.0,0,0,5,10,5,12.6,0,Graduate
Single,Agronomy,Portuguese,110.0,Male,32,8,18,27,13,13.714285714285714,1,7,12,18,12,12.083333333333334,0,Graduate
Single,Informatics Engineering,Portuguese,107.5,Male,22,0,5,9,3,12.333333333333334,0,0,6,14,3,12.5,0,Dropout
Single,Agronomy,Portuguese,130.0,Male,32,11,17,31,11,12.727272727272728,4,10,12,24,10,12.7,1,Dropout
Single,Advertising and Marketing Management,Portuguese,111.6,Male,35,1,5,5,1,14.0,0,0,5,5,0,0.0,0,Dropout
Single,Management,Portuguese,101.0,Male,23,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout
Single,Social Service (evening attendance),Portuguese,108.3,Male,39,0,6,8,5,11.4,0,1,6,12,3,11.0,1,Enrolled
Married,Advertising and Marketing Management,Portuguese,128.2,Male,35,0,5,5,0,0.0,0,0,5,5,1,10.0,0,Dropout
Married,Agronomy,Portuguese,150.0,Male,32,0,6,8,6,18.875,0,6,12,14,12,17.692307692307693,0,Graduate
Single,Basic Education,Portuguese,142.8,Male,20,0,6,12,0,0.0,0,0,6,12,0,0.0,0,Dropout
Single,Nursing,Portuguese,100.0,Male,34,0,7,15,6,11.333333333333334,0,0,7,16,4,12.6,0,Enrolled
Single,Management (evening attendance),Portuguese,150.0,Male,44,3,7,9,7,13.5,0,0,5,6,5,16.2,0,Dropout
Married,Tourism,Portuguese,156.5,Male,53,7,11,12,2,15.0,7,4,9,10,3,10.0,4,Graduate
Single,Informatics Engineering,Portuguese,98.6,Male,28,0,5,10,0,0.0,0,0,5,7,0,0.0,0,Dropout
Single,Management (evening attendance),Portuguese,130.0,Male,31,9,9,9,9,14.22222222222222,0,5,5,5,5,12.8,0,Dropout
Single,Animation and Multimedia Design,Portuguese,118.1,Male,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled
Single,Agronomy,Portuguese,120.0,Male,44,2,7,14,4,12.0,2,0,6,16,0,0.0,1,Dropout
Single,Veterinary Nursing,Portuguese,127.7,Male,19,0,5,9,5,12.6,1,0,5,8,4,12.0,0,Graduate
Single,Animation and Multimedia Design,Santomean,130.0,Male,21,6,12,12,12,15.083333333333334,0,4,11,15,11,13.083333333333334,0,Enrolled
Single,Informatics Engineering,Portuguese,147.7,Male,18,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Agronomy,Portuguese,170.0,Male,20,0,6,8,6,14.5,0,0,6,10,6,15.3,0,Graduate
Single,Communication Design,Portuguese,110.2,Male,55,0,6,6,6,14.5,0,0,6,6,6,13.5,0,Graduate
Single,Management,Portuguese,146.4,Male,27,0,5,12,3,10.0,0,0,5,12,1,13.0,0,Enrolled
Single,Informatics Engineering,Portuguese,121.0,Male,19,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout
Single,Management,Portuguese,129.9,Male,18,0,5,5,5,11.6,0,0,5,5,5,13.2,0,Graduate
Married,Journalism and Communication,Portuguese,132.0,Male,43,0,6,10,4,11.75,0,0,6,7,0,0.0,0,Dropout
Single,Tourism,Portuguese,125.9,Male,18,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Animation and Multimedia Design,Portuguese,165.7,Male,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Single,Tourism,Portuguese,122.7,Male,20,0,6,7,0,0.0,0,0,6,6,0,0.0,0,Dropout
Married,Management (evening attendance),Portuguese,141.4,Male,29,0,5,7,4,11.25,0,0,5,8,4,11.8,0,Dropout
Single,Equinculture,Portuguese,156.4,Male,44,0,6,9,5,11.571428571428571,0,0,6,11,0,0.0,0,Dropout
Single,Informatics Engineering,Portuguese,148.5,Male,18,0,5,7,4,10.0,0,0,5,8,1,16.0,0,Enrolled
Single,Agronomy,Portuguese,140.0,Male,20,0,6,11,5,13.833333333333334,0,0,6,13,6,12.3,0,Enrolled
Single,Communication Design,Portuguese,131.7,Male,20,3,6,6,4,12.75,0,3,9,12,3,12.666666666666666,0,Dropout
Married,Management,Portuguese,104.7,Male,36,0,4,4,0,0.0,0,0,5,9,0,0.0,0,Dropout
Single,Equinculture,Portuguese,150.0,Male,19,1,6,13,5,11.6,0,1,6,12,2,11.0,0,Enrolled
Married,Veterinary Nursing,Portuguese,110.0,Male,29,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,129.1,Male,18,0,6,6,4,11.25,0,0,6,10,3,10.333333333333334,0,Dropout
Single,Agronomy,Portuguese,120.0,Male,24,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Journalism and Communication,Portuguese,127.0,Male,20,0,6,6,6,14.333333333333334,0,0,6,7,6,15.0,0,Graduate
Married,Social Service (evening attendance),Portuguese,151.5,Male,45,0,6,7,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Nursing,Portuguese,126.8,Male,28,18,23,23,20,13.5,3,18,23,23,20,13.5,3,Graduate
Single,Tourism,Portuguese,140.8,Male,23,0,6,8,6,12.666666666666666,0,0,6,10,5,12.2,0,Enrolled
Single,Nursing,Portuguese,125.6,Male,18,0,7,7,7,12.444285714285714,0,0,8,11,7,11.347142857142858,0,Graduate
Single,Management,Portuguese,127.8,Male,23,0,5,7,3,10.666666666666666,1,0,5,7,3,11.333333333333334,0,Dropout
Single,Animation and Multimedia Design,Portuguese,120.0,Male,22,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled
Single,Communication Design,Portuguese,131.3,Male,22,1,6,6,6,12.666666666666666,0,1,6,6,5,12.4,0,Graduate
Single,Management (evening attendance),Portuguese,155.7,Male,33,0,5,5,5,13.2,0,0,5,6,5,14.833333333333334,0,Graduate
Single,Agronomy,Portuguese,128.5,Male,21,7,12,20,10,12.7,0,5,12,14,11,12.181818181818182,0,Graduate
Married,Management,Portuguese,170.0,Male,45,0,5,6,5,14.833333333333334,0,0,5,5,5,14.8,0,Graduate
Married,Agronomy,Portuguese,100.0,Male,44,4,10,10,4,11.5,0,1,7,8,1,12.0,0,Dropout
Divorced,Advertising and Marketing Management,Portuguese,107.2,Male,42,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Management,Portuguese,139.3,Male,20,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout
Single,Management,Portuguese,123.2,Male,20,0,5,7,3,12.666666666666666,1,0,5,12,2,12.5,0,Enrolled
Single,Tourism,Portuguese,122.3,Male,20,0,6,7,6,14.714285714285714,0,0,6,6,6,12.5,0,Graduate
Single,Journalism and Communication,Portuguese,127.9,Male,20,0,6,11,3,13.666666666666666,0,0,6,13,4,10.25,0,Enrolled
Single,Management,Portuguese,120.3,Male,19,0,5,9,5,10.8,0,0,5,13,2,13.5,0,Enrolled
Single,Social Service (evening attendance),Portuguese,128.5,Male,26,2,8,13,4,10.5,0,5,10,16,7,10.428571428571429,0,Dropout
Married,Agronomy,Portuguese,150.0,Male,31,0,6,10,6,15.0,0,0,6,11,5,12.5,0,Graduate
Single,Journalism and Communication,Portuguese,136.1,Male,19,0,6,6,6,12.666666666666666,0,0,6,6,6,14.0,0,Graduate
Single,Journalism and Communication,Portuguese,128.0,Male,28,0,6,7,6,13.166666666666666,0,0,6,6,6,13.666666666666666,0,Graduate
Single,Animation and Multimedia Design,Portuguese,158.1,Male,20,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Married,Social Service (evening attendance),Portuguese,108.7,Female,43,0,6,6,6,13.0,0,0,6,6,6,12.5,0,Graduate
Single,Animation and Multimedia Design,Mexican,110.0,Male,25,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Single,Social Service,Portuguese,120.0,Female,40,0,6,13,2,10.0,0,0,6,10,1,15.0,0,Dropout
Single,Veterinary Nursing,Spanish,150.0,Female,20,2,6,7,6,13.333333333333334,0,1,6,16,5,13.375,0,Graduate
Married,Social Service (evening attendance),Portuguese,113.0,Female,46,0,6,13,3,12.333333333333334,0,0,6,6,6,13.333333333333334,0,Graduate
Single,Biofuel Production Technologies,Portuguese,118.6,Female,26,14,21,23,20,13.181818181818182,0,10,14,18,14,11.642857142857142,0,Graduate
Married,Nursing,Portuguese,148.8,Female,34,0,7,7,6,12.513333333333334,0,0,8,9,7,13.071428571428571,0,Graduate
Single,Basic Education,Portuguese,120.3,Female,19,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Nursing,Portuguese,127.0,Female,18,0,8,8,7,13.585714285714284,0,0,8,8,7,13.585714285714284,0,Graduate
Single,Oral Hygiene,Portuguese,113.8,Female,18,0,7,9,7,11.155555555555557,0,0,8,10,8,11.425,0,Graduate
Single,Social Service (evening attendance),Portuguese,108.0,Male,37,1,7,9,6,11.857142857142858,0,1,6,7,5,12.0,0,Graduate
Single,Animation and Multimedia Design,Portuguese,129.1,Male,23,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Single,Communication Design,Portuguese,135.9,Male,26,9,14,14,14,14.0,0,7,13,13,13,13.615384615384617,0,Graduate
Single,Journalism and Communication,Cape Verdean,154.4,Female,18,0,6,8,5,12.0,0,0,6,0,0,0.0,0,Dropout
Single,Nursing,Cuban,190.0,Female,18,0,7,15,4,11.575,0,0,7,10,5,12.419999999999998,0,Enrolled
Single,Nursing,Portuguese,132.5,Female,19,0,7,8,7,13.198571428571428,0,0,8,8,8,13.0625,0,Graduate
Single,Veterinary Nursing,Cape Verdean,163.3,Female,18,0,6,10,6,13.5,0,0,6,12,6,12.0,0,Graduate
Single,Advertising and Marketing Management,Portuguese,122.5,Female,19,0,6,6,6,13.333333333333334,0,0,6,8,5,12.8,0,Dropout
Single,Informatics Engineering,Romanian,121.0,Male,20,0,5,10,4,14.25,0,0,5,14,1,10.0,0,Enrolled
Single,Communication Design,Portuguese,131.8,Female,22,0,6,7,6,12.166666666666666,0,0,6,9,4,12.0,0,Graduate
Single,Nursing,Portuguese,135.0,Female,18,0,8,8,7,12.214285714285714,0,0,8,8,7,12.214285714285714,0,Graduate
Single,Tourism,Portuguese,141.7,Female,18,0,6,8,6,12.666666666666666,0,0,6,6,6,13.0,0,Graduate
Single,Journalism and Communication,Portuguese,131.3,Female,18,0,6,7,6,12.285714285714286,0,0,6,6,6,13.5,0,Graduate
Single,Tourism,Portuguese,123.9,Female,18,0,6,7,6,13.0,0,0,6,6,6,13.0,0,Graduate
Single,Tourism,Portuguese,126.1,Female,18,0,6,8,6,12.142857142857142,0,0,6,6,6,11.166666666666666,0,Graduate
Single,Nursing,Portuguese,126.5,Female,19,0,7,8,7,13.875714285714285,0,0,8,9,7,13.085714285714284,0,Graduate
Single,Basic Education,Portuguese,107.3,Female,20,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Social Service,Portuguese,95.0,Female,19,0,6,12,6,11.666666666666666,0,0,6,7,0,0.0,0,Dropout
Single,Veterinary Nursing,Portuguese,116.1,Female,18,0,6,13,6,13.153846153846152,0,0,6,12,3,11.0,0,Graduate
Single,Communication Design,Portuguese,134.6,Female,18,0,6,6,6,14.5,0,0,6,6,6,12.833333333333334,0,Dropout
Single,Nursing,Portuguese,128.0,Female,18,0,7,7,7,14.44142857142857,0,0,8,8,8,13.65625,0,Graduate
Single,Journalism and Communication,Portuguese,144.2,Female,18,0,6,6,6,15.166666666666666,0,0,6,7,6,14.285714285714286,0,Graduate
Single,Management,Portuguese,129.5,Female,18,0,5,5,5,11.6,0,0,5,12,4,12.625,0,Graduate
Single,Journalism and Communication,Portuguese,116.8,Female,18,0,6,6,6,11.666666666666666,0,0,6,6,6,12.333333333333334,0,Graduate
Single,Agronomy,Portuguese,160.0,Female,20,0,6,8,6,12.625,0,0,6,10,6,13.2,0,Graduate
Single,Social Service,Portuguese,127.1,Female,19,0,6,14,3,12.666666666666666,0,0,6,7,6,11.0,0,Graduate
Single,Equinculture,Portuguese,126.3,Female,18,0,6,7,6,12.833333333333334,1,0,6,8,6,13.0,0,Enrolled
Single,Social Service,Portuguese,112.9,Female,19,0,6,7,6,11.857142857142858,0,0,6,8,6,13.142857142857142,0,Graduate
Single,Basic Education,Portuguese,130.2,Female,19,0,6,8,5,11.4,1,0,6,7,4,10.75,0,Enrolled
Single,Equinculture,Brazilian,100.0,Female,19,0,5,10,5,14.857142857142858,2,0,5,7,5,15.142857142857142,0,Enrolled
Single,Advertising and Marketing Management,Portuguese,121.6,Female,19,0,6,7,6,14.714285714285714,0,0,6,6,6,15.833333333333334,0,Graduate
Single,Advertising and Marketing Management,Santomean,130.0,Female,20,0,6,6,6,13.5,0,0,6,9,5,13.0,0,Graduate
Single,Equinculture,Portuguese,121.7,Female,18,0,5,7,4,11.5,0,0,5,5,5,12.4,0,Graduate
Single,Management,Portuguese,120.0,Female,33,2,5,9,2,14.0,0,0,5,5,0,0.0,0,Dropout
Single,Basic Education,Portuguese,143.5,Female,19,0,7,8,6,12.833333333333334,0,0,6,6,0,0.0,0,Dropout
Single,Oral Hygiene,Portuguese,128.3,Female,18,0,7,7,7,13.428571428571429,0,0,8,8,8,14.75,0,Graduate
Single,Communication Design,Portuguese,111.9,Female,19,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Agronomy,Portuguese,140.0,Female,19,0,6,18,3,11.666666666666666,0,0,6,14,4,11.5,0,Enrolled
Single,Journalism and Communication,Portuguese,137.6,Female,18,0,6,6,6,16.0,0,0,6,7,6,14.333333333333334,0,Graduate
Single,Social Service,Portuguese,135.0,Female,20,0,6,6,6,13.833333333333334,0,0,6,6,6,11.833333333333334,0,Graduate
Single,Nursing,Portuguese,133.8,Female,19,0,8,9,8,13.2325,1,0,8,9,8,13.2325,1,Graduate
Single,Journalism and Communication,Portuguese,126.9,Male,18,0,6,6,6,14.0,0,0,6,6,6,14.166666666666666,0,Graduate
Single,Tourism,Portuguese,106.7,Male,19,0,6,14,2,10.0,0,0,6,6,0,0.0,0,Dropout
Single,Social Service (evening attendance),Cape Verdean,145.7,Female,25,8,16,16,15,13.333333333333334,0,11,13,13,11,12.272727272727272,0,Graduate
Single,Communication Design,Portuguese,153.1,Female,20,0,6,6,6,12.5,0,0,6,6,6,14.333333333333334,0,Enrolled
Single,Social Service (evening attendance),Portuguese,118.7,Female,19,0,6,6,6,12.5,0,0,6,6,6,11.5,0,Graduate
Single,Management (evening attendance),Portuguese,161.8,Male,33,0,5,8,2,10.5,0,0,5,5,0,0.0,0,Dropout
Single,Informatics Engineering,Portuguese,124.9,Male,18,0,5,11,3,10.666666666666666,0,0,5,9,3,11.333333333333334,0,Enrolled
Single,Informatics Engineering,Portuguese,150.8,Male,18,0,5,9,4,10.5,0,0,5,11,2,10.5,3,Enrolled
Single,Management,Santomean,130.0,Female,19,0,5,10,4,12.0,0,0,5,6,5,11.4,0,Graduate
Single,Animation and Multimedia Design,Portuguese,163.6,Female,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled
Single,Management,Portuguese,115.0,Female,19,0,5,11,5,11.5,0,0,5,9,2,10.666666666666666,0,Enrolled
Single,Journalism and Communication,Portuguese,136.8,Female,18,0,6,6,6,14.0,0,0,6,6,6,13.5,0,Dropout
Single,Basic Education,Portuguese,130.9,Female,18,0,6,7,6,13.5,0,0,6,8,5,12.6,0,Graduate
Single,Nursing,Portuguese,127.0,Female,18,0,8,8,8,13.07375,0,0,8,8,8,13.07375,0,Graduate
Married,Nursing,Portuguese,120.0,Female,37,0,7,9,2,10.75,0,0,7,9,0,0.0,0,Dropout
Single,Social Service,Portuguese,126.0,Female,20,0,6,11,1,12.0,0,0,5,10,0,0.0,0,Enrolled
